"HolderAddress","Quantity","PendingBalanceUpdate"
"0x4258507e0ae133b65fb19af12da1b9ab321e7dfd","2","No"
"0xdc4471ee9dfca619ac5465fde7cf2634253a9dc6","2","No"
"0x01e4e2336c28def39c58098893d8ad84b9f1b9c7","2","No"
"0x110ea1b5153234021b6a2757a2e44c99eb07da74","2","No"
"0x5ea61c2d641faf0368deb0c0790dd6a4ee8b23ff","2","No"
"0x0efc9a7e891e75e4afcf488a608460c3f63e9dc8","2","No"
"0xdf9bcbcb1b8dd7546559f6fe9e5d130a1b9e8667","2","No"
"0x492a29d000430e451170f05133b11c89062121a9","2","No"
"0xc8a9995a97b98f23c83ca59dcb01b6dcfb75a865","2","No"
"0xf687f2a2eb3092f46dc3d0aec12ab56c0453b67a","2","No"
"0x4fc61cb6053c9a3e9d9961d7dfe12e9c2e631574","2","No"
"0x39d4cfb24b6431297b62bcff03748f21e2617d7a","2","No"
"0xc98829f053614b5b7574bcb1daaa527fc0ce8871","2","No"
"0x1a4e5a4f2b185ec6c8054c3eff6824250a0ccfec","2","No"
"0xeb197b76f320c854bc18dbf62bd33a28663abeee","2","No"
"0x1f5bbef0722b6188b87b29dff530d6cfb5a46967","2","No"
"0xd2927a91570146218ed700566df516d67c5ecfab","2","No"
"0x2e1d83e4a919abadae383f35e9ddb9b0fc411f1a","2","No"
"0x74e3591425325a35e41e0e230d7d8686c7912ab4","2","No"
"0xb0c54428faf41e7db8db51abef6ec1296442c45f","2","No"
"0xf63c2c5952f6737c05b18941a19e1d2db6ae5005","2","No"
"0xd2d45ac22cb152db485a0c357233c5ba044b3631","2","No"
"0xab962065e0b71ea2190329bb244ad79753ae268a","2","No"
"0x6743406e32127b7efe84157f6fbed69fbba309fd","2","No"
"0xa21b3cd198ec3ba865ce18ecba87ce12f5dea170","2","No"
"0x95efb1ca6d3b0d281fb4d61aebe5bcd029cca7e4","2","No"
"0x3bf5d0f6da7c05ee7350702a34bf58610c8e1a1b","2","No"
"0x097c12019d6220a7ad79d3dda10817ff22bfa258","2","No"
"0x6363f3da9d28c1310c2eabdd8e57593269f03ff8","2","No"
"0xfa731efe4096c4da54da115fb9f50e2e3748c7e8","2","No"
"0x3983e864dfc308618529cd1b419470b4a19428f0","2","No"
"0x57e73d0d9224f89eb4ee8c5d44932523a8c4339e","2","No"
"0xb8a9e697757b3767047e27c9b1cdaa2a2ef0c0d8","2","No"
"0xaeb2914f66222fa7ad138e128a0575048bc76032","2","No"
"0x5b94f066d207f9a087610ff8b5c490521cfafba5","2","No"
"0x8dfa5ece3aaa642ae4f70381ba74479371577d64","2","No"
"0x44d2bff35beb10b6e53a4bdb16595c6b8abd2f2e","2","No"
"0x03a101901bafa5d179ada227b3fc2c3cec4ce000","2","No"
"0x47fe95e2b5cb6ec0cb8334d5ecef25d295c26555","2","No"
"0x6b38b2f7f357cf97bd58eb5d2f94e3cdc8a7e70c","2","No"
"0xde62741d5ea92c789e4fb932dfadf076c9276079","2","No"
"0x4d3b50aff8b96bbffd41e262e2033acad15dbe31","2","No"
"0x0607b0c69cc062781829446a3c2ebed9bffec7f2","2","No"
"0xf7d8450962824b752c30549f66a23e3daad69bca","2","No"
"0xed95dbbc066fd0a28038145f58f2c5944a185a69","2","No"
"0x26e4a7251a28d50c7b26dbb20811fde25089729f","2","No"
"0xa643ae04441c4ab18bad908680f943d0e7538b87","2","No"
"0x80d762e5a4dc2bc237f594a7f696b5e216067036","2","No"
"0x22c7a12ad75fbc89263adcaaa25293560fe1d134","2","No"
"0x98a8b03cee14b8e58e1841e54ae4d0aa457ec687","2","No"
"0x1d6799a9705510c18b982f04e6cc2b6bd183c094","2","No"
