"HolderAddress","Quantity","PendingBalanceUpdate"
"0xd09ee66ff01ce668d235ed4a41f64a450f7bb6fe","3","No"
"0x4e9cca41646b60a6817a984c8721d8e7e783c7cc","3","No"
"0xa81b68a8c2975ff94d8651fa90d6688b4d1501e6","3","No"
"0x06b02e983de7c5837962039b68c3e2954725639f","3","No"
"0x59f02451e0199bc997554b89c6e1041bf8f4614e","3","No"
"0x2618867420ec7a30a05397f2ebb471dc284091cb","3","No"
"0xc98829f053614b5b7574bcb1daaa527fc0ce8871","3","No"
"0xa3806b214dad425a33b3fdfa55bae30d9c6fdd41","3","No"
"0x98b44923def45b65d69fa82fc5fb04a348fc81b1","3","No"
"0x5bfec9629eec534eb128df9a2e9db7ab4c7b9497","3","No"
"0xf3401540fc46725a2903a304464eba8fa1c6af77","3","No"
"0x60977edb7bbef4cf9d855094077cdf15b174d990","3","No"
"0x3da488936bf71330cc5d43bc79efcceb5e6d4b52","3","No"
"0xe6484841076e3074dd00f5600d4d2ccdea930915","3","No"
"0x32cc2ec897f21a77a704e9a7313af6a640c47bb5","3","No"
"0x8e8665be566a0953bbedaca5d6261f2f33113ff1","3","No"
"0x151daf2c56a2dc4e618e7eb78ced353592751e41","3","No"
"0x95095a8a3f80d059b40629c19c2179cc880c4201","3","No"
"0xae6291dc2aa78019d4ae0e5ee4f1bae012633153","3","No"
"0x3a5806f30edbfde11912d2206f2db2992d49441e","3","No"
"0x50f4aedb1d1cf5e40111b41906add34f7d164cd1","3","No"
"0x89f42ccb1b90103a4b886cc8ee01979492808079","3","No"
"0xb6c3b5b54efd47832833f0c633319c57c22b9473","3","No"
"0x5c584f7b6dc147d39275e3ff2cacf2c9371e566b","3","No"
"0xc88c3e2f1ef6a805d2a48ddd32099e427e369c38","3","No"
"0xda76914ab369fce57d5d15a1205f70b32d9d65e0","3","No"
"0x0cb7364c9ae9d03d6e2cf097fbda91d8e2c722c1","3","No"
"0xc4508a4910be065b4c61808f3bf7ffde27d9110f","3","No"
"0xca9188a34503ee47cf642d59f5bbb0fc5723e24c","3","No"
"0x7a46d1aa2757140a81eb619108e1321d0eb0e896","3","No"
"0x55142721c40fb224aaad95f8fdcbf92d2baca5eb","3","No"
"0x2a0b420cdae2046f67301167922ef9418bc09d2e","3","No"
"0xf433771be52fe3b915b5c3840ffe9a55425766e3","3","No"
"0x907563449f3d63d3bf50681b42e0491dc1d849b1","3","No"
"0x86bfb79503460a7b6a9c111ac5d8c6ae28a1acbb","3","No"
"0xbe48f3e72d2d7a78ff35dab1db5a071eb53d9840","3","No"
