"HolderAddress","Quantity","PendingBalanceUpdate"
"0x49e3cf47606a5da7b11b270a790e2112a467485f","4","No"
"0x068baee003c32d507a64ed7af700a0ac7074fa58","4","No"
"0x98b44923def45b65d69fa82fc5fb04a348fc81b1","4","No"
"0xcf7299283370461f8629115737c4bed1078fefdf","4","No"
"0xa372c078eee7da14c509e762672d81ecf85267ad","4","No"
"0xf86e2f89daaa7cbab4160c2245038ce21a993fde","4","No"
"0xc3ab4f4451d65299540242bb8ab3c2c65154b3f6","4","No"
"0x7f0722dc8690383be380bb8b7fd0e51e4ef911a3","4","No"
"0x91443af8b0b551ba45208f03d32b22029969576c","4","No"
"0xbfbf0df4f7da7429d523fb7b6ecbdc8b817b9b54","4","No"
"0x0c520d5d99df7ecbf3754ccdc1c9583495582069","4","No"
"0x87cdd83c85283956be7627f269d5d7ffd7e772eb","4","No"
"0x031a155662083a25d0ad4b9832684377de9f3495","4","No"
"0x087f2606ac8c88471ab9b011a5338c1be0f6f650","4","No"
"0x4a908bb6d261c80ae9ca15f7b8d74c401287ea19","4","No"
"0xaeae3201957353a9d0dd24321e866e92e1c13d86","4","No"
"0x65e5cc34b92e6dfa3c708c7911ab11ad4f65b54e","4","No"
"0x85838816b9330b9eb2f989c55454d280da1da60e","4","No"
"0x6054d61eb4c4153b7f5bfc31cb0f20bc85777e7d","4","No"
"0xd0d7d2ab10c886230becc862529bd5b93e531bfe","4","No"
"0x716424fb9d4d5585fec2c5505a08c5c74ca77141","4","No"
"0xb5b4a1378e98f73683884e240734bee3cf195ffd","4","No"
"0x978374d3fe461e753c32f63e09d2c1f220f869dd","4","No"
"0xe602f88091440285209b500bcf390a139bdcc51c","4","No"
"0xdf4abd11d93cba45f8be55e3a41c1c18c6f8e9c1","4","No"
"0x6260b6eae73895e156d2055f465a200a16655e43","4","No"
"0x1acdb2de8cda966077e351d2dc685790dfde43b5","4","No"
"0xbf9676f9b7999e0d4bd806f76fc89f5806a630be","4","No"
"0xc733240f0b1d300563c2ea490aac0c96078e9675","4","No"
"0x247648f73f1d13ed4461a36b7dac5a8fc09e5df4","4","No"
"0x1e957a10796552cbd7d5c31439a5e8345db569a4","4","No"
"0x9d4776e2da2e7493012dd88f38f38f4d7bab7a85","4","No"
"0x87e1f9ed278e75d91b478604665c46a557e7cd2a","4","No"
"0xa943681cf687774c2d44aab6aeb7d8c701fb7cbb","4","No"
"0x40e2e1f240d8f642703f7bd3e4914405f5159068","4","No"
"0x3390e4156346e0094c62ea68638d6e71e992f502","4","No"
"0x350067c1ee93ec948434a8159f158358d05fcb57","4","No"
"0xb69da234bf2dadbb816b073a9e13eeba8b3db6ff","4","No"
"0x07a145dbbc7e425d0f1b3b9982f955e97abad7a2","4","No"
"0xdde74f034163192dd2170bb56b9cac2d45ce0a36","4","No"
"0x00f3bf5c26618f8f2483196b899e3505a0a21e6e","4","No"
"0xf7658bb87e0c073ca40e7fb277f49fce150e5995","4","No"
"0xacd9521dc423382b5ad147212b7d9eb44058c51b","4","No"
"0x08ee24d316768d033bc596876aeaea2ac8742c5c","4","No"
"0xbdef74dbb6776b55259440adb41ce5603bb42e76","4","No"
"0xe16c0e1bf3b75f67e83c9e47b9c0eb8bf1b99ccd","4","No"
"0xa480db1a6d8ca97564481154c7ee12bc5eada0e4","4","No"
"0x8c50c7290e935fdf4eb4c3e82932c442d5e2741d","4","No"
"0xf0739d4bf7cf465e152d066deb86ee93fc598bd0","4","No"
"0x2ce01b54a189d092ad67648a74c3cecd62e987c6","4","No"
"0xa26f126615bb8b449c5b6cdba0dcf5d4bc4c75b8","4","No"
"0x368993ccaac83c863a42569420682df14d8fec4a","4","No"
"0x3d2b0f95dbacff1d1d782074918e89e2fe184a0c","4","No"
"0x8cd0c2ac1c84ca2f8e6b7aecf57212e68a77e4a1","4","No"
"0x12301a549bbdc69f386417555d85b1ccc96c8b60","4","No"
"0x6999ed44f7ae0f72e801f6cd4c6b06793dd0486c","4","No"
"0x11b4b317755c037b8f6ee413fc313ea6b9d577e3","4","No"
"0x4d5a98e7ebf4fd2851f2434c585db722953f5707","4","No"
